name,start_time,"data"
"Async Serial",43.9477482,0xB9A0
"Async Serial",43.9643187,0xB9A0
"Async Serial",43.9644908,0xB9A0
"Async Serial",43.9810612,0xB9A0
"Async Serial",43.9812333,0xB9A0
"Async Serial",43.9978038,0xB9A0
"Async Serial",43.9979761,0xB9A0
"Async Serial",44.0145469,0xB9A0
"Async Serial",44.0147191,0xB9A0
"Async Serial",44.0312895,0xB9A0
"Async Serial",44.0314617,0xB9A0
"Async Serial",44.0480321,0xB9A0
"Async Serial",44.0482042,0xB9A0
"Async Serial",44.0647749,0xB9A0
"Async Serial",44.0649472,0xB9A0
"Async Serial",44.0815175,0xB9A0
"Async Serial",44.0816897,0xB9A0
"Async Serial",44.0982603,0xB9A0
"Async Serial",44.0984324,0xB9A0
"Async Serial",44.115003,0xB9A0
"Async Serial",44.1151753,0xB9A0
"Async Serial",44.1317458,0xB9A0
"Async Serial",44.131918,0xB9A0
"Async Serial",44.1484887,0xB9A0
"Async Serial",44.1486609,0xB9A0
"Async Serial",44.1652312,0xB9A0
"Async Serial",44.1654033,0xB9A0
"Async Serial",44.181974,0xB9A0
"Async Serial",44.1821462,0xB9A0
"Async Serial",44.1987169,0xB9A0
"Async Serial",44.1988891,0xB9A0
"Async Serial",44.2154597,0xB9A0
"Async Serial",44.2156318,0xB9A0
"Async Serial",44.2322021,0xB9A0
"Async Serial",44.2323742,0xB9A0
"Async Serial",44.2489451,0xB9A0
"Async Serial",44.2491173,0xB9A0
"Async Serial",44.2656878,0xB9A0
"Async Serial",44.26586,0xB9A0
"Async Serial",44.2824302,0xB9A0
"Async Serial",44.2826024,0xB9A0
